,post_id,post_text,time,reaction_count,comments,shares,post_url,page_url,like,love,haha,wow,care,angry,sad,images_cnt
1158,1717486155278288,כשאת נדבקת בקורונה ומבינה שסוף סוף יש בך משהו חיובי,2022-01-02 20:06:44,2140,606,19,https://facebook.com/hapshuta/posts/1717486155278288,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRdaDrs-Nkkpp-N_LNG9LS6y28c7N6lwqo28sXqdtz--EcDTSavGYfTkQ-Id_ZmA1CZen0yoQ508zummiuXZ1EAzi7p0Dv3ZkAtHxAkCRSpmmmbwGhSXBRPDM5mZaromIUzk4lHJF39Rvx2-uQ_XHMXhjSCiA8rNlu-YC4LxylwKAqB3g5hKjDDeyIIEMDAH-X_BwgvLe4ozzcf6oH0enq6EfFTy4cRtHfWhrliUQzNsJPvKUbt2F_HoGl2PN-TSZP&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_0w\,1612,6,517,1,4,0,0,1
1159,1717465951946975,"אני לא מבינה איך השנה היא 2022 ומשרד הבריאות עדיין לא יצא בקמפיין
״אני לא נוגעת בחיסונים יפה שלי,
אני לא חברה של חיסונים בכלל,
הדבר היחיד שאני עושה זה חיסון שפעת, חיסון טטנוס, חיסון שעלת, חיסון קדחת אבל שהיא צהובה צהובה צהובה וזהו,
אני לא נוגעת בחיסונים״",2022-01-02 19:34:26,3284,434,28,https://facebook.com/hapshuta/posts/1717465951946975,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRdaDrs-Nkkpp-N_LNG9LS6y28c7N6lwqo28sXqdtz--EcDTSavGYfTkQ-Id_ZmA1CZen0yoQ508zummiuXZ1EAzi7p0Dv3ZkAtHxAkCRSpmmmbwGhSXBRPDM5mZaromIUzk4lHJF39Rvx2-uQ_XHMXhjSCiA8rNlu-YC4LxylwKAqB3g5hKjDDeyIIEMDAH-X_BwgvLe4ozzcf6oH0enq6EfFTy4cRtHfWhrliUQzNsJPvKUbt2F_HoGl2PN-TSZP&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_0w\,2589,5,689,0,1,0,0,0
1160,1717445301949040,כשעברו שנתיים מהתפרצות מגפת הקורונה ועדיין לא חליתי או הייתי בבידוד,2022-01-02 18:57:26,2202,338,19,https://facebook.com/hapshuta/posts/1717445301949040,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRdaDrs-Nkkpp-N_LNG9LS6y28c7N6lwqo28sXqdtz--EcDTSavGYfTkQ-Id_ZmA1CZen0yoQ508zummiuXZ1EAzi7p0Dv3ZkAtHxAkCRSpmmmbwGhSXBRPDM5mZaromIUzk4lHJF39Rvx2-uQ_XHMXhjSCiA8rNlu-YC4LxylwKAqB3g5hKjDDeyIIEMDAH-X_BwgvLe4ozzcf6oH0enq6EfFTy4cRtHfWhrliUQzNsJPvKUbt2F_HoGl2PN-TSZP&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_0w\,1862,6,330,1,2,0,1,1
1161,1716932382000332,אני מבינה שאני יכולה להתפטר ולכתוב בקו״ח ״2021-2022״,2022-01-02 00:48:01,4503,444,20,https://facebook.com/hapshuta/posts/1716932382000332,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRdaDrs-Nkkpp-N_LNG9LS6y28c7N6lwqo28sXqdtz--EcDTSavGYfTkQ-Id_ZmA1CZen0yoQ508zummiuXZ1EAzi7p0Dv3ZkAtHxAkCRSpmmmbwGhSXBRPDM5mZaromIUzk4lHJF39Rvx2-uQ_XHMXhjSCiA8rNlu-YC4LxylwKAqB3g5hKjDDeyIIEMDAH-X_BwgvLe4ozzcf6oH0enq6EfFTy4cRtHfWhrliUQzNsJPvKUbt2F_HoGl2PN-TSZP&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_0w\,3430,5,1066,0,2,0,0,1
1162,1716891855337718,"מדריך לבדיקת קורונה ביתית:
1. באים לקנות בדיקה אחת אבל קונים מארז כי זה במבצע זה כדאי לי ואני גם היפוכונדרית אז שיהיה למחר
2. מכינים את כל הדברים שצריך לבדיקה
3. פותחים את המבחנה
4. אוי שיט אבל למה אמרתם לי לפתוח אותה? איפה אני אעמיד אותה עכשיו? זה ישפך לי נו באמת
5. לקחת את המטוש ולסובב 10 פעמים בכל נחיר, אם לא בכית משהו לא נכון. את צריכה להרגיש כאילו גברת פריזל ביקרה לך בנחיר עם אוטובוס הקסמים
6. לשים את המטוש במבחנה ולקוות שהחיידקים יעברו מה שנתפס נתפס
7. לטפטף 3 טיפות לעיגול הלבן, שזה אומר לשפוך את כל הנוזל בבת אחת כי מאיפה את מבינה בטיפות יאללה
8. לחכות לתוצאה אבל בינינו גם אם תביאי עטלף ותגידי לו להשתעל על הבדיקה היא תצא שלילית
9. להגיד בקול רם נו גם ככה היא לא אמינה בואו נלך לעשות בדיקה אמיתית איף חראם על הכסף
הסוף",2022-01-01 23:20:17,3432,823,17,https://facebook.com/hapshuta/posts/1716891855337718,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRdaDrs-Nkkpp-N_LNG9LS6y28c7N6lwqo28sXqdtz--EcDTSavGYfTkQ-Id_ZmA1CZen0yoQ508zummiuXZ1EAzi7p0Dv3ZkAtHxAkCRSpmmmbwGhSXBRPDM5mZaromIUzk4lHJF39Rvx2-uQ_XHMXhjSCiA8rNlu-YC4LxylwKAqB3g5hKjDDeyIIEMDAH-X_BwgvLe4ozzcf6oH0enq6EfFTy4cRtHfWhrliUQzNsJPvKUbt2F_HoGl2PN-TSZP&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_0w\,2721,7,700,0,2,0,2,1
1163,1716780255348878,"עומר אדם מוסר שהוא הופתע והתאכזב מהביקורת של שרת התחבורה מרב מיכאלי על שירו החדש, אך הבטיח לקחת אותה לתשומת ליבו ולעדכן את שיריו בהתאם:
״איפה כל החברות שלך? אני רוצה לוודא שהן מרגישות בטוחות במרחב״
״מהפכה של שמחה, כי כולנו משפחה, שכן יש הרבה סוגי משפחות ולא רק המודל של אבא, אמא וילדים״
״אין מה לעשות איתה, היא רק רוצה לרקוד, וקבענו שנלך להתנדב במתנ״ס עם אוכלוסיות מוחלשות״
״איזו מסיבה, כמה אהבה, וכולם עפים, וכולם יפים, כי הם לא נכנעים לאידיאל היופי הבלתי אפשרי״
״כמו איזה שני מתמודדי נפש בחוף״
״תל אביב יא חביבי תל אביב, תסתכל כמה בתי עסק טבעוניים מסביב״
״אז בואי נשבור את הכוס, כי בחרנו בחופה אלטרנטיבית ושוויונית מגדרית, וכולם יעשו לנו כבוד״
״אחרי כל השנים, עכשיו אני מבין, חשוב שלכל אזרח יהיה סל בריאות, חינוך חינם ורווחה״
״תסובב לה ת׳טמפרטורה, כי משבר האקלים מעבר לפינה ואנחנו חייבים להתעורר״",2022-01-01 19:24:14,6448,703,72,https://facebook.com/hapshuta/posts/1716780255348878,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRdaDrs-Nkkpp-N_LNG9LS6y28c7N6lwqo28sXqdtz--EcDTSavGYfTkQ-Id_ZmA1CZen0yoQ508zummiuXZ1EAzi7p0Dv3ZkAtHxAkCRSpmmmbwGhSXBRPDM5mZaromIUzk4lHJF39Rvx2-uQ_XHMXhjSCiA8rNlu-YC4LxylwKAqB3g5hKjDDeyIIEMDAH-X_BwgvLe4ozzcf6oH0enq6EfFTy4cRtHfWhrliUQzNsJPvKUbt2F_HoGl2PN-TSZP&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_0w\,4916,24,1500,4,3,1,0,0
1164,1716592058701031,אם ב2020 התעסקנו בוירוס חדש ומסוכן וב2021 התעסקנו בקניונים אז אני מנחשת שב2022 נתגייס למועצה,2022-01-01 13:56:02,1990,342,26,https://facebook.com/hapshuta/posts/1716592058701031,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRdaDrs-Nkkpp-N_LNG9LS6y28c7N6lwqo28sXqdtz--EcDTSavGYfTkQ-Id_ZmA1CZen0yoQ508zummiuXZ1EAzi7p0Dv3ZkAtHxAkCRSpmmmbwGhSXBRPDM5mZaromIUzk4lHJF39Rvx2-uQ_XHMXhjSCiA8rNlu-YC4LxylwKAqB3g5hKjDDeyIIEMDAH-X_BwgvLe4ozzcf6oH0enq6EfFTy4cRtHfWhrliUQzNsJPvKUbt2F_HoGl2PN-TSZP&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_0w\,1632,5,351,0,2,0,0,0
1165,1716138148746422,יש אנשים בני 18 שנולדו ב2004,2022-01-01 00:18:54,4864,343,45,https://facebook.com/hapshuta/posts/1716138148746422,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRdaDrs-Nkkpp-N_LNG9LS6y28c7N6lwqo28sXqdtz--EcDTSavGYfTkQ-Id_ZmA1CZen0yoQ508zummiuXZ1EAzi7p0Dv3ZkAtHxAkCRSpmmmbwGhSXBRPDM5mZaromIUzk4lHJF39Rvx2-uQ_XHMXhjSCiA8rNlu-YC4LxylwKAqB3g5hKjDDeyIIEMDAH-X_BwgvLe4ozzcf6oH0enq6EfFTy4cRtHfWhrliUQzNsJPvKUbt2F_HoGl2PN-TSZP&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_0w\,3913,6,527,359,1,1,57,0
1166,1716135498746687,בינתיים לא משהו,2022-01-01 00:14:27,5693,271,150,https://facebook.com/hapshuta/posts/1716135498746687,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRg_czd7uFHSMyadGqhpgKXAK5hW8LCfzwqDv9IVYyv-fInFLtmjDzJQtAskPCgsLVrOLPbiye02vnGNo2fvQJo1cv91pNpE1WWcAnm6dC5O_pxFMqcUYUO81g4auCw49q2bp2HeOnOf8dF2BpemZ6fNdadqP_Rz1wlAK9pt5v9Nj4MyqEt1Br38C4tMy0n5N59H4gBIwxMsY82ZmD1RWTg_cQLEnnn4xmBSqfNXKPDRs6eKi6RGLafn9VzB_zUTNf&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_kG\,4466,10,1209,1,5,0,2,0
1167,1715940865432817,2021 - הסוף,2021-12-31 18:59:07,2308,203,22,https://facebook.com/hapshuta/posts/1715940865432817,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRg_czd7uFHSMyadGqhpgKXAK5hW8LCfzwqDv9IVYyv-fInFLtmjDzJQtAskPCgsLVrOLPbiye02vnGNo2fvQJo1cv91pNpE1WWcAnm6dC5O_pxFMqcUYUO81g4auCw49q2bp2HeOnOf8dF2BpemZ6fNdadqP_Rz1wlAK9pt5v9Nj4MyqEt1Br38C4tMy0n5N59H4gBIwxMsY82ZmD1RWTg_cQLEnnn4xmBSqfNXKPDRs6eKi6RGLafn9VzB_zUTNf&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_kG\,1852,4,448,0,2,0,2,1
1168,1715799222113648,"על פי נתוני פייסבוק ואינסטגרם, אלה 60 המימז שהכי אהבתם בקבוצת הפשוטעות ב2021 ✨
הקבוצה קיימת בסך הכול 7 חודשים, וחברות וחברים בה כבר מעל 140,000 אנשים מוכשרים, מצחיקים, שנונים, חריפים ונגמרו לי הסופרלטיבים אבל יאללה הבנתם
שרופה עליכם יא צ׳ארמרים
תודה להוריי שהביאוני עד הלום וכמובן למגשרות Adi Heller, זהר ברטל וYarden Mor, שהקבוצה הזו שלהן בול כמו שהיא שלי
יאללה חפרתי שנה אזרחית טובה ❤️
חושבים שיש מם שמקומו כאן והתפספס? תגיבו אותו דחוף 😍",2021-12-31 16:08:52,1979,281,202,https://facebook.com/hapshuta/posts/1715799222113648,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRg_czd7uFHSMyadGqhpgKXAK5hW8LCfzwqDv9IVYyv-fInFLtmjDzJQtAskPCgsLVrOLPbiye02vnGNo2fvQJo1cv91pNpE1WWcAnm6dC5O_pxFMqcUYUO81g4auCw49q2bp2HeOnOf8dF2BpemZ6fNdadqP_Rz1wlAK9pt5v9Nj4MyqEt1Br38C4tMy0n5N59H4gBIwxMsY82ZmD1RWTg_cQLEnnn4xmBSqfNXKPDRs6eKi6RGLafn9VzB_zUTNf&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_kG\,1663,101,211,3,1,0,0,0
1169,1715648168795420,כשאמרתי שהשנה אני ארד 7 קילו ונשאר לי להוריד רק עוד 11,2021-12-31 11:59:33,3001,451,57,https://facebook.com/hapshuta/posts/1715648168795420,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRg_czd7uFHSMyadGqhpgKXAK5hW8LCfzwqDv9IVYyv-fInFLtmjDzJQtAskPCgsLVrOLPbiye02vnGNo2fvQJo1cv91pNpE1WWcAnm6dC5O_pxFMqcUYUO81g4auCw49q2bp2HeOnOf8dF2BpemZ6fNdadqP_Rz1wlAK9pt5v9Nj4MyqEt1Br38C4tMy0n5N59H4gBIwxMsY82ZmD1RWTg_cQLEnnn4xmBSqfNXKPDRs6eKi6RGLafn9VzB_zUTNf&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_kG\,2358,9,630,1,2,0,1,1
1170,1715383808821856,"חברים שלי: די נו את לא באמת הופכת את החומר לשירים של נועה קירל כדי לזכור אותם
אני:

אזרחות
סתם ערימה של עקרונות
של תקדימים שונים תופסים כחקיקות
מחולקות בישראל לפי זכויות
חלקן יסוד, חלקן חברתיות
איך הכנסת, כנה כנה כנה כנסת
מבקרת, מכוננת
ובג״צ גה גה גה ג״ץ
הוא אוכף ומרסן
אמרת ״אני מבצע ואת השופטת״
פקודה לא חוקית בעליל, אני לא מצייתת
הצעת פשרה והבטחת חוקה
אם אתה הררי, גבש ת׳חוקה
אם אתה הררי, גבש אותה כבר
תגידי לי מה את עושה? זאת טעות פטאלית
חצי יהודית, חצי דמוקרטית
לגבי החוקה הוא כבר לא מעוניין
חוקי יסוד סוגרים ת׳עניין
חוקי יסוד סוגרים אותו כבר

בקרוב בספוטיפיי הלהיטים בביולוגיה ״מה השם שלך? ברכה, BRCA? מעניין, זה קצת שם של גן״ ובלשון ״איפה הלכת, פתח״ ו״איך הפכת משווא נע לצרה״",2021-12-31 02:03:01,2760,752,9,https://facebook.com/hapshuta/posts/1715383808821856,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRg_czd7uFHSMyadGqhpgKXAK5hW8LCfzwqDv9IVYyv-fInFLtmjDzJQtAskPCgsLVrOLPbiye02vnGNo2fvQJo1cv91pNpE1WWcAnm6dC5O_pxFMqcUYUO81g4auCw49q2bp2HeOnOf8dF2BpemZ6fNdadqP_Rz1wlAK9pt5v9Nj4MyqEt1Br38C4tMy0n5N59H4gBIwxMsY82ZmD1RWTg_cQLEnnn4xmBSqfNXKPDRs6eKi6RGLafn9VzB_zUTNf&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_kG\,2107,17,631,2,3,0,0,0
1171,1715312922162278,תחשבי שאפילו השנה החדשה אזרחית ואת לא,2021-12-30 23:21:39,2086,831,97,https://facebook.com/hapshuta/posts/1715312922162278,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRg_czd7uFHSMyadGqhpgKXAK5hW8LCfzwqDv9IVYyv-fInFLtmjDzJQtAskPCgsLVrOLPbiye02vnGNo2fvQJo1cv91pNpE1WWcAnm6dC5O_pxFMqcUYUO81g4auCw49q2bp2HeOnOf8dF2BpemZ6fNdadqP_Rz1wlAK9pt5v9Nj4MyqEt1Br38C4tMy0n5N59H4gBIwxMsY82ZmD1RWTg_cQLEnnn4xmBSqfNXKPDRs6eKi6RGLafn9VzB_zUTNf&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_kG\,1730,4,339,2,2,0,9,0
1172,1715267422166828,"סליחה מה נהיה אשת השנה במוזיקה אדל
זמרת השנה שלא הבנתי מה ההבדל אדל
קליפ השנה אדל
שיר השנה אדל
אלבום השנה אדל
פונט השנה אדלר סתם כי הוא דומה לאדל
יאללה מה קרה
בסדר הבנו התגרשה התחטבה חזרה להוציא שירים יפים אישה טובה קול פעמונאז׳
אבל אם לה מותר להיות צרה אז גם לעיניים שלי ועליי זה לא מקובל
איך ניצחה את דוג׳ה חתול שהוציאה את האלבום הכי טוב שהיה פה מאז שריהאנה בשנ״צ?
איך ניצחה את טיילור סוויפט ששלפה מהאוב את מערכת היחסים עם ג׳ייק ג׳ילנהול?
איך ניצחה את אוליביה רודריגו שלדעתי עברה טסט רביעי רק כדי להוציא שיר על רישיון נהיגה?
איך ניצחה את הלהקות בידיאס ובלאקפינק זה בגלל שהם קוריאנים?
איך ניצחה את ליל נאס אקס שהוא מהקהילה הגאה זה מה שהוא עושה בחיים?
איך ניצחה את קארדי בי האישה היחידה שמצנזרים יותר מכוכבה שביט?
סליחה אבל זה לא מספיק להיות אדל
המלך הוא עירום ואני אגיד לו להתלבש
בושה",2021-12-30 21:48:59,4100,485,18,https://facebook.com/hapshuta/posts/1715267422166828,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRg_czd7uFHSMyadGqhpgKXAK5hW8LCfzwqDv9IVYyv-fInFLtmjDzJQtAskPCgsLVrOLPbiye02vnGNo2fvQJo1cv91pNpE1WWcAnm6dC5O_pxFMqcUYUO81g4auCw49q2bp2HeOnOf8dF2BpemZ6fNdadqP_Rz1wlAK9pt5v9Nj4MyqEt1Br38C4tMy0n5N59H4gBIwxMsY82ZmD1RWTg_cQLEnnn4xmBSqfNXKPDRs6eKi6RGLafn9VzB_zUTNf&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_kG\,3456,17,623,1,2,1,0,0
1173,1715132078847029,"אני: אני אנצל את הנסיעה ברכבת בשביל ללמוד
אני בנסיעה ברכבת:",2021-12-30 17:26:03,2643,169,9,https://facebook.com/hapshuta/posts/1715132078847029,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRg_czd7uFHSMyadGqhpgKXAK5hW8LCfzwqDv9IVYyv-fInFLtmjDzJQtAskPCgsLVrOLPbiye02vnGNo2fvQJo1cv91pNpE1WWcAnm6dC5O_pxFMqcUYUO81g4auCw49q2bp2HeOnOf8dF2BpemZ6fNdadqP_Rz1wlAK9pt5v9Nj4MyqEt1Br38C4tMy0n5N59H4gBIwxMsY82ZmD1RWTg_cQLEnnn4xmBSqfNXKPDRs6eKi6RGLafn9VzB_zUTNf&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_kG\,2282,6,354,0,0,0,1,1
1174,1715089335517970,אני אחרי שסיימתי לארוז את כל התסביכים והבעיות שאני לוקחת איתי הלאה ל2022,2021-12-30 16:12:21,2431,512,72,https://facebook.com/hapshuta/posts/1715089335517970,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRg_czd7uFHSMyadGqhpgKXAK5hW8LCfzwqDv9IVYyv-fInFLtmjDzJQtAskPCgsLVrOLPbiye02vnGNo2fvQJo1cv91pNpE1WWcAnm6dC5O_pxFMqcUYUO81g4auCw49q2bp2HeOnOf8dF2BpemZ6fNdadqP_Rz1wlAK9pt5v9Nj4MyqEt1Br38C4tMy0n5N59H4gBIwxMsY82ZmD1RWTg_cQLEnnn4xmBSqfNXKPDRs6eKi6RGLafn9VzB_zUTNf&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_kG\,2022,3,403,1,1,0,1,1
1175,1714967575530146,דניאל גרינברג מגיבה לראשונה,2021-12-30 12:35:26,4237,852,62,https://facebook.com/hapshuta/posts/1714967575530146,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRg_czd7uFHSMyadGqhpgKXAK5hW8LCfzwqDv9IVYyv-fInFLtmjDzJQtAskPCgsLVrOLPbiye02vnGNo2fvQJo1cv91pNpE1WWcAnm6dC5O_pxFMqcUYUO81g4auCw49q2bp2HeOnOf8dF2BpemZ6fNdadqP_Rz1wlAK9pt5v9Nj4MyqEt1Br38C4tMy0n5N59H4gBIwxMsY82ZmD1RWTg_cQLEnnn4xmBSqfNXKPDRs6eKi6RGLafn9VzB_zUTNf&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_kG\,2862,7,1361,5,1,0,1,0
1176,1714516885575215,סטודנטים בשנים ב׳ וג׳ כששוב הם חוזרים ללמוד בזום,2021-12-29 20:25:37,4461,2600,59,https://facebook.com/hapshuta/posts/1714516885575215,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRB2Hn7QdtbsTC6HIMgxcTIOaFxG6Z7A36tEIAevVT0vFtrPFNssBj6F7yPH2bJWf3nYvb_OXAbTx02rofbCi5y2bFwDaeqDdLxu3SMh66mQTnnaS58sewQ4Ukogjin6PsVoiiL9vqeZECi5r_YvxrSdgVR3E5rtCeQ5zBNmOT-GJOkruSq6ilWNhBGKeip0455lENqLW2-5ik2WcP2SDCtHggF0Rm2VS-vmK1dC8OTIacm42DFcklPybhdzPIIySs-BvSeTUqJrMV8S6MSfrDqw&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ck\,3431,66,949,1,7,2,5,0
1177,1714192005607703,"מקדונלדס יא ליצנים תרתי משמע
אתם לא מתביישים להודיע בימים שחורים כאלה על עליית מחירים
תדעו שעד הקורונה אמרתי שאני לא נוגעת במקדונלדס, יפה שלי
אני לא חברה של מקדונלדס בכלל
הדבר היחיד שאני אוכלת זה מק רויאל, אוכלת צ׳יפס, פוטטוס, נאגטס, צ׳יקן סלקט, רוטב חמוץ מתוק אבל שהוא חמוץ חמוץ חמוץ וזהו, אני לא נוגעת במקדונלדס
זה הזכיר לי יום הולדת 11 לאודיה ראובן בבורגראנץ׳ במרכז מסחרי רעות זה זכרונות קשים זה טראומות
המקום היחיד שנגעתי בזבל הזה זה בחו״ל כי זה זול והקלוריות התקזזו לי עם מסע השופינג בפרימרק
וגם שם אם להודות בגדתי בכם עם קיי אף סי כדי להרגיש בגולה עד שאיזו סטייסי עשתה עליי קטע הזמנתי נאגטס הביאה לי עוף בתנור מצופה ואני אומרת לה ״וויט׳אאוט בונס״ והיא לא מבינה אנגלית שזה השפה שלה יאללה לכי יא ליקוקי עוף טוב שסו אלן תסגור לכם את הסניף אמן
בכל אופן אז הגיעו הסגרים וכמה פסטה בן אדם יכול לאכול
ונכנעתי למקדונלדס
ואני כמו מטומטמת הלכתי אחריכם והזמנתי מכם
והצ׳יפס במשלוח היה קר ומגעיל
והתקמצנתם על קטשופ מיונז ונתתם לבחור רק 12 או 24 נאגטס לא שמעתם על אמצע ולא קיבלתם אותי לעבודה בקניון עזריאלי מודיעין בגיל 14 ותמיד שכחתם רוטב חמוץ מתוק אחד או שניים
אבל כשאנשים רעים אמרו לי ״מה את אוכלת את החרא הזה, מה את בכיתה ז׳?״ אני הייתי לכם שגרירה
אמרתי לה ״יאללה הודיה, יולו, צעד קטן למקדונלדס צעד גדול לירכיים״
וככה אתם באים ומעלים מחירים בפנים שלי? תתביישו לכם
חברה שלא יודעת את עברה, ההמבורגר שלה דל, וצ׳יפסה לוט בערפל",2021-12-29 11:00:19,2036,588,12,https://facebook.com/hapshuta/posts/1714192005607703,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRB2Hn7QdtbsTC6HIMgxcTIOaFxG6Z7A36tEIAevVT0vFtrPFNssBj6F7yPH2bJWf3nYvb_OXAbTx02rofbCi5y2bFwDaeqDdLxu3SMh66mQTnnaS58sewQ4Ukogjin6PsVoiiL9vqeZECi5r_YvxrSdgVR3E5rtCeQ5zBNmOT-GJOkruSq6ilWNhBGKeip0455lENqLW2-5ik2WcP2SDCtHggF0Rm2VS-vmK1dC8OTIacm42DFcklPybhdzPIIySs-BvSeTUqJrMV8S6MSfrDqw&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ck\,1620,10,402,2,0,1,1,1
1178,1713876552305915,"בשעה טובה אני נרגשת להודיע
ארומה ישראל וארומה תל אביב מתאחדות
אני גדלתי בעיר מודיעין, היה לנו סניף אחד פתוח 24/7 בישפרו סנטר וזה הכי קרוב שלנו לחיי לילה, זו המורשת שלנו
לא אשכח ולא אסלח שפעם באתי לארומה בקניון עזריאלי תל אביב
הייתי סחוטה אחרי שופינג מפרך של ברד ומגן לאייפון בשוק הכרמל ומה בסך הכול רציתי כריך חלומי בלי חסה זה הכול
עמדה שם מוכרת לא באה לעשות שיימינג קראו לה עדי והיא אומרת לי אנחנו לא מכבדים את הכרטיס הזה זה ארומה ישראל אנחנו ארומה תל אביב
טפו איזה פה ג׳ורה
את לא מתביישת עדי?
אנחנו מדינה אחת קיבוץ גלויות סבא שלי היה עוזר בכיר בארמון של המלך עלה לארץ ישראל הטעין כרטיס ארומה ממיטב כספו וכל זה כדי שעדי תגיד לו שאי אפשר כי הוא בתל אביב מדינה חדשה? אולי נרשום אותה במדינה בת׳ בארץ עיר?
אבל לא עוד
מהיום דין ארומה במודיעין כדין ארומה בדיזנגוף סנטר כדין ארומה בבית קמה שסתם עצרתי להתפנות בדרך לאילת
מהיום ישראלים וישראליות בכל עיר ישתו מים מהתמי 4 בלי לקנות כלום ויעקצו שוקולדים ללא אפליה בין עיר לעיר
עם אחד - ארומה אחת
בשורות טובות",2021-12-28 22:57:14,6279,731,19,https://facebook.com/hapshuta/posts/1713876552305915,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRB2Hn7QdtbsTC6HIMgxcTIOaFxG6Z7A36tEIAevVT0vFtrPFNssBj6F7yPH2bJWf3nYvb_OXAbTx02rofbCi5y2bFwDaeqDdLxu3SMh66mQTnnaS58sewQ4Ukogjin6PsVoiiL9vqeZECi5r_YvxrSdgVR3E5rtCeQ5zBNmOT-GJOkruSq6ilWNhBGKeip0455lENqLW2-5ik2WcP2SDCtHggF0Rm2VS-vmK1dC8OTIacm42DFcklPybhdzPIIySs-BvSeTUqJrMV8S6MSfrDqw&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ck\,4980,24,1270,4,0,0,1,0
1179,1713827558977481,אמאל׳ה,2021-12-28 21:23:13,3385,175,26,https://facebook.com/hapshuta/posts/1713827558977481,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRB2Hn7QdtbsTC6HIMgxcTIOaFxG6Z7A36tEIAevVT0vFtrPFNssBj6F7yPH2bJWf3nYvb_OXAbTx02rofbCi5y2bFwDaeqDdLxu3SMh66mQTnnaS58sewQ4Ukogjin6PsVoiiL9vqeZECi5r_YvxrSdgVR3E5rtCeQ5zBNmOT-GJOkruSq6ilWNhBGKeip0455lENqLW2-5ik2WcP2SDCtHggF0Rm2VS-vmK1dC8OTIacm42DFcklPybhdzPIIySs-BvSeTUqJrMV8S6MSfrDqw&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ck\,2332,6,1042,1,2,0,2,1
1180,1713802228980014,אני חושבת רק על הילדים שיצטרכו להכין עבודת שורשים,2021-12-28 20:41:39,7212,587,69,https://facebook.com/hapshuta/posts/1713802228980014,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRB2Hn7QdtbsTC6HIMgxcTIOaFxG6Z7A36tEIAevVT0vFtrPFNssBj6F7yPH2bJWf3nYvb_OXAbTx02rofbCi5y2bFwDaeqDdLxu3SMh66mQTnnaS58sewQ4Ukogjin6PsVoiiL9vqeZECi5r_YvxrSdgVR3E5rtCeQ5zBNmOT-GJOkruSq6ilWNhBGKeip0455lENqLW2-5ik2WcP2SDCtHggF0Rm2VS-vmK1dC8OTIacm42DFcklPybhdzPIIySs-BvSeTUqJrMV8S6MSfrDqw&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ck\,5236,7,1966,3,0,0,0,0
