post_id,post_text,time,reaction_count,comments,shares,post_url,page_url,like,love,haha,wow,care,angry,sad,images_cnt
3101235713466824,אבי חריזי דבאופס מזרחי הצגה בשכונה קראנו לו אבי הקוברנטיס למה היה הורג מפתחים אם קוברנטיס,2022-01-21 16:32:56,102,6,0,https://facebook.com/HezyLaplacian/posts/3101235713466824,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR4ok6WrQ_H98UKZOMCiqbfTU6kvtfiDOKQzZNYiOyUZ3wcqnEk6sMoGD01LRB0J3WF-yCbpZD3WQESuoX9TNZtv2-_lSYhX6SKu6_6ZmonjLlAVyXCE0OKB_x5DhLA4Seov764YRG5pferuEbmFokag9HooqMAhXM12Gtb5pXzgiUnJmjevhgqrWfDVEEGjMdgWR4JrWAYu7lFLxgJwzdxnSOgMMBkEzFaHaQQx43eKNqD_zhLej4MPsbv7vF9W4oGAI-vOUS8527YlWRvnHLYw&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_eH\,78,0,24,0,0,0,0,1
3101094290147633,פעם ראשונה בהיסטוריה שאפס יוצא חיובי,2022-01-21 11:57:37,752,72,4,https://facebook.com/HezyLaplacian/posts/3101094290147633,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR4ok6WrQ_H98UKZOMCiqbfTU6kvtfiDOKQzZNYiOyUZ3wcqnEk6sMoGD01LRB0J3WF-yCbpZD3WQESuoX9TNZtv2-_lSYhX6SKu6_6ZmonjLlAVyXCE0OKB_x5DhLA4Seov764YRG5pferuEbmFokag9HooqMAhXM12Gtb5pXzgiUnJmjevhgqrWfDVEEGjMdgWR4JrWAYu7lFLxgJwzdxnSOgMMBkEzFaHaQQx43eKNqD_zhLej4MPsbv7vF9W4oGAI-vOUS8527YlWRvnHLYw&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_eH\,454,1,291,5,0,1,0,1
3100630716860657,"ילדות כותבות בג׳אווה
כמו ביוטיוב ההודים
עושות פרצוף משועמם כאלו
כל המשתנים הם משתנים
ילדות מקורס יודמי שלומדות אותו דבר
לא יודעות שספרינג בוט זה
משהו שמתחיל ולא נגמר

לא נגמר אפאצ׳י מסביב
שמונים קיי פאסיבי להשכיב
זה שתי שניות לסרביס הגדול שלך
מה שאת חושפת מותק הוא יישלח",2022-01-20 19:38:10,114,2,0,https://facebook.com/HezyLaplacian/posts/3100630716860657,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR4ok6WrQ_H98UKZOMCiqbfTU6kvtfiDOKQzZNYiOyUZ3wcqnEk6sMoGD01LRB0J3WF-yCbpZD3WQESuoX9TNZtv2-_lSYhX6SKu6_6ZmonjLlAVyXCE0OKB_x5DhLA4Seov764YRG5pferuEbmFokag9HooqMAhXM12Gtb5pXzgiUnJmjevhgqrWfDVEEGjMdgWR4JrWAYu7lFLxgJwzdxnSOgMMBkEzFaHaQQx43eKNqD_zhLej4MPsbv7vF9W4oGAI-vOUS8527YlWRvnHLYw&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_eH\,93,1,18,1,1,0,0,0
3100618213528574,מה קורה חזי זו סנדי מחברת גוט-סלייבס יש לי מישרות מרתקות להציע לך בחדי קרן הכי מחודדים שיש בארץ סטארטאפים מטורפים בכל התחומים פארמה ביג פארמה דאטה ביג דאטה נוטוריוס ביג פולסטאק שניפאק דופאק טופאק לא רואה עודף קם בבוקר ושואל עצמי האם שווה לחיות או שאפציץ עצמי זה מה שיש אחי כלום לא יהיה אותו דבר או יההה אז מה אתה אומר שנקדם?,2022-01-20 19:15:58,333,40,2,https://facebook.com/HezyLaplacian/posts/3100618213528574,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRIw18HhmG_at90lWswYXQs_Bh9-NywGRsK0I41NQn6IfbGCBGv4PhBrARr4xM_I9VWtz7U7vY0brfccVc_0LgIkOqrQyYktfJAt8bq15LYsYENOPo1dGFJg0kVPTCnI8qXWqoDg5a7-PGUV09fpzMekoQpEnsQYbJ5TGZFBNk_lGComwbJ5Iy86cru1X9YfwFO8oFv0KN-uuAOqnSANoirK_QWzm1r-z52fi8fy7I5-DUJg8ppiB98MAK7JrDlthwHfgJol23fjrg2QPJIpN-mg&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_kV\,232,1,99,1,0,0,0,0
3099816086942120,אינטגרבילית לבג זאתי,2022-01-19 16:07:42,404,32,4,https://facebook.com/HezyLaplacian/posts/3099816086942120,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRIw18HhmG_at90lWswYXQs_Bh9-NywGRsK0I41NQn6IfbGCBGv4PhBrARr4xM_I9VWtz7U7vY0brfccVc_0LgIkOqrQyYktfJAt8bq15LYsYENOPo1dGFJg0kVPTCnI8qXWqoDg5a7-PGUV09fpzMekoQpEnsQYbJ5TGZFBNk_lGComwbJ5Iy86cru1X9YfwFO8oFv0KN-uuAOqnSANoirK_QWzm1r-z52fi8fy7I5-DUJg8ppiB98MAK7JrDlthwHfgJol23fjrg2QPJIpN-mg&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_kV\,307,2,93,1,0,1,0,1
3099626186961110,אני לא מעריץ של המנייק אבל וואלה יש גבול solid 1px #000,2022-01-19 09:09:58,331,26,0,https://facebook.com/HezyLaplacian/posts/3099626186961110,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRIw18HhmG_at90lWswYXQs_Bh9-NywGRsK0I41NQn6IfbGCBGv4PhBrARr4xM_I9VWtz7U7vY0brfccVc_0LgIkOqrQyYktfJAt8bq15LYsYENOPo1dGFJg0kVPTCnI8qXWqoDg5a7-PGUV09fpzMekoQpEnsQYbJ5TGZFBNk_lGComwbJ5Iy86cru1X9YfwFO8oFv0KN-uuAOqnSANoirK_QWzm1r-z52fi8fy7I5-DUJg8ppiB98MAK7JrDlthwHfgJol23fjrg2QPJIpN-mg&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_kV\,234,0,97,0,0,0,0,1
3099212177002511,חברה הצגה מישחקים קול אוף דוסטן פרו סקטר 2 האלו ומלא מישחקים ששיחקנו בתיכון אם נרגילה זמנים פשוטים יותר כל מי שאין לו 70 מליארד בעוש יכול להכנס קוד BIGDADDY בישביל הנחה,2022-01-18 17:30:03,186,14,2,https://facebook.com/HezyLaplacian/posts/3099212177002511,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRIw18HhmG_at90lWswYXQs_Bh9-NywGRsK0I41NQn6IfbGCBGv4PhBrARr4xM_I9VWtz7U7vY0brfccVc_0LgIkOqrQyYktfJAt8bq15LYsYENOPo1dGFJg0kVPTCnI8qXWqoDg5a7-PGUV09fpzMekoQpEnsQYbJ5TGZFBNk_lGComwbJ5Iy86cru1X9YfwFO8oFv0KN-uuAOqnSANoirK_QWzm1r-z52fi8fy7I5-DUJg8ppiB98MAK7JrDlthwHfgJol23fjrg2QPJIpN-mg&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_kV\,128,1,54,2,0,0,1,1
3098438330413229,אחת החזקות בתחום,2022-01-17 16:37:29,415,71,1,https://facebook.com/HezyLaplacian/posts/3098438330413229,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRIw18HhmG_at90lWswYXQs_Bh9-NywGRsK0I41NQn6IfbGCBGv4PhBrARr4xM_I9VWtz7U7vY0brfccVc_0LgIkOqrQyYktfJAt8bq15LYsYENOPo1dGFJg0kVPTCnI8qXWqoDg5a7-PGUV09fpzMekoQpEnsQYbJ5TGZFBNk_lGComwbJ5Iy86cru1X9YfwFO8oFv0KN-uuAOqnSANoirK_QWzm1r-z52fi8fy7I5-DUJg8ppiB98MAK7JrDlthwHfgJol23fjrg2QPJIpN-mg&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_kV\,291,1,123,0,0,0,0,1
3098341320422930,נתניהו מבקש להימנע מהטלת קלון בעוד הפרקליטות דורשת הטלת דיפ קלון ופריז מהחיים הפוליטיים,2022-01-17 13:28:22,208,15,0,https://facebook.com/HezyLaplacian/posts/3098341320422930,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRIw18HhmG_at90lWswYXQs_Bh9-NywGRsK0I41NQn6IfbGCBGv4PhBrARr4xM_I9VWtz7U7vY0brfccVc_0LgIkOqrQyYktfJAt8bq15LYsYENOPo1dGFJg0kVPTCnI8qXWqoDg5a7-PGUV09fpzMekoQpEnsQYbJ5TGZFBNk_lGComwbJ5Iy86cru1X9YfwFO8oFv0KN-uuAOqnSANoirK_QWzm1r-z52fi8fy7I5-DUJg8ppiB98MAK7JrDlthwHfgJol23fjrg2QPJIpN-mg&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_kV\,158,0,49,0,0,0,1,0
3098230987100630,"עסקת טיעון ללייבניץ: הפחתת האישום להשאלת החדו""א בתמורה להודאה באשמה והטלת קלון למרחק.",2022-01-17 09:11:30,337,28,0,https://facebook.com/HezyLaplacian/posts/3098230987100630,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRIw18HhmG_at90lWswYXQs_Bh9-NywGRsK0I41NQn6IfbGCBGv4PhBrARr4xM_I9VWtz7U7vY0brfccVc_0LgIkOqrQyYktfJAt8bq15LYsYENOPo1dGFJg0kVPTCnI8qXWqoDg5a7-PGUV09fpzMekoQpEnsQYbJ5TGZFBNk_lGComwbJ5Iy86cru1X9YfwFO8oFv0KN-uuAOqnSANoirK_QWzm1r-z52fi8fy7I5-DUJg8ppiB98MAK7JrDlthwHfgJol23fjrg2QPJIpN-mg&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_kV\,271,1,63,1,0,1,0,0
3097527780504284,נמיה בגבוה בדרכים וגם ריח הצגה לרכב נודר בפקק רותם עקרמן,2022-01-16 08:17:09,142,16,0,https://facebook.com/HezyLaplacian/posts/3097527780504284,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRIw18HhmG_at90lWswYXQs_Bh9-NywGRsK0I41NQn6IfbGCBGv4PhBrARr4xM_I9VWtz7U7vY0brfccVc_0LgIkOqrQyYktfJAt8bq15LYsYENOPo1dGFJg0kVPTCnI8qXWqoDg5a7-PGUV09fpzMekoQpEnsQYbJ5TGZFBNk_lGComwbJ5Iy86cru1X9YfwFO8oFv0KN-uuAOqnSANoirK_QWzm1r-z52fi8fy7I5-DUJg8ppiB98MAK7JrDlthwHfgJol23fjrg2QPJIpN-mg&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_kV\,119,1,22,0,0,0,0,1
3095789694011426,פשוט מזעזע שזה מה שאנשים עוברים חשיפה של כתב ישראל הידור אלעד בזדל רוזן,2022-01-13 19:18:59,214,18,0,https://facebook.com/HezyLaplacian/posts/3095789694011426,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRIw18HhmG_at90lWswYXQs_Bh9-NywGRsK0I41NQn6IfbGCBGv4PhBrARr4xM_I9VWtz7U7vY0brfccVc_0LgIkOqrQyYktfJAt8bq15LYsYENOPo1dGFJg0kVPTCnI8qXWqoDg5a7-PGUV09fpzMekoQpEnsQYbJ5TGZFBNk_lGComwbJ5Iy86cru1X9YfwFO8oFv0KN-uuAOqnSANoirK_QWzm1r-z52fi8fy7I5-DUJg8ppiB98MAK7JrDlthwHfgJol23fjrg2QPJIpN-mg&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_kV\,151,2,60,0,1,0,0,1
3094826557441073,יוזמה יפה עבודת קודש,2022-01-12 10:00:48,220,34,0,https://facebook.com/HezyLaplacian/posts/3094826557441073,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRIw18HhmG_at90lWswYXQs_Bh9-NywGRsK0I41NQn6IfbGCBGv4PhBrARr4xM_I9VWtz7U7vY0brfccVc_0LgIkOqrQyYktfJAt8bq15LYsYENOPo1dGFJg0kVPTCnI8qXWqoDg5a7-PGUV09fpzMekoQpEnsQYbJ5TGZFBNk_lGComwbJ5Iy86cru1X9YfwFO8oFv0KN-uuAOqnSANoirK_QWzm1r-z52fi8fy7I5-DUJg8ppiB98MAK7JrDlthwHfgJol23fjrg2QPJIpN-mg&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_kV\,174,5,41,0,0,0,0,1
3094444510812611,"""עבדנו על הארכיטקטורה של המערכת, כל הלוח התמלא בחצים וקוביות, הרמוניה. באותו זמן נחצ'ה עשה assign לארבעים טיקטים לסעדיה, זכריה ומכלוף. ידענו שזה לא בסדר, אי אפשר לכתוב כל כך הרבה ג'אווה ביום אחד אבל נחצ'ה הרגיע אותי ואמר ""הם אוהבים את זה, במרוקו לא היו להם לפטופים, אנחנו טכנית מפנקים אותם"". כשאמיל לא שם לב הגנבתי את עצמי לחדר שלהם ונתתי להם עכברים ארגונומיים מהמחסן בצריף, ""אל תגידו שנתתי"" היסיתי את את סעידו שהביט על הקופסא בעיניים בורקות.

@ניצן אוחנה הדבעופס של המלך",2022-01-11 19:22:36,303,36,3,https://facebook.com/HezyLaplacian/posts/3094444510812611,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRJUHut7YoPCPlnJdTEHgCxaHxdxt5HPV5YYY4uCJsfOJOeLK5qE7Sxp-7izBNL623JNaU6NfmFFMzQk2AmrhWfwWyzxDPhl8FP5WyySoR0KYpGR_9diu_o4Lt49s87PVmAAYiiXxnz2S5oIDx8jv8v16IxxY0IH0vO-QZmVLsjoUavTi-i4KSda8RwJasV9JXasdRZ3Mt5vJDHPJS2FNLayJBxE7Y0LydjXIOtEk-BXl6QoY-9CrH6OsRPacd8fLlNXbdcu2Y-rK7MKuF9x2dRQ&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_IQ\,218,4,77,0,2,0,2,1
3094442500812812,"אתה במועדון, ולכל n אתה דוקר את האדם הn שאתה רואה n פעמים. גנץ שורד, נהייה ראש ממשלה, סתירה.

ד""ר ארז מכלוף שיינר",2022-01-11 19:18:08,378,45,2,https://facebook.com/HezyLaplacian/posts/3094442500812812,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRJUHut7YoPCPlnJdTEHgCxaHxdxt5HPV5YYY4uCJsfOJOeLK5qE7Sxp-7izBNL623JNaU6NfmFFMzQk2AmrhWfwWyzxDPhl8FP5WyySoR0KYpGR_9diu_o4Lt49s87PVmAAYiiXxnz2S5oIDx8jv8v16IxxY0IH0vO-QZmVLsjoUavTi-i4KSda8RwJasV9JXasdRZ3Mt5vJDHPJS2FNLayJBxE7Y0LydjXIOtEk-BXl6QoY-9CrH6OsRPacd8fLlNXbdcu2Y-rK7MKuF9x2dRQ&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_IQ\,273,2,99,2,1,0,1,0
3094414270815635,ספר הצגה על שיטת ניהול למנהלים באייטק וכול מי שעושה בדידה בפתוחה ופתיחה בידידה שיטת האלכסון שיטה מיספר אחת,2022-01-11 18:22:52,97,10,0,https://facebook.com/HezyLaplacian/posts/3094414270815635,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRJUHut7YoPCPlnJdTEHgCxaHxdxt5HPV5YYY4uCJsfOJOeLK5qE7Sxp-7izBNL623JNaU6NfmFFMzQk2AmrhWfwWyzxDPhl8FP5WyySoR0KYpGR_9diu_o4Lt49s87PVmAAYiiXxnz2S5oIDx8jv8v16IxxY0IH0vO-QZmVLsjoUavTi-i4KSda8RwJasV9JXasdRZ3Mt5vJDHPJS2FNLayJBxE7Y0LydjXIOtEk-BXl6QoY-9CrH6OsRPacd8fLlNXbdcu2Y-rK7MKuF9x2dRQ&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_IQ\,69,0,28,0,0,0,0,1
3094238597499869,לא יודע מי האשכנזים בתמונה אבל פנטרה להקה הצגה דיימבאג דארל אוהב אותך אבא מיתגעגע כל יום,2022-01-11 14:17:14,445,58,6,https://facebook.com/HezyLaplacian/posts/3094238597499869,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRJUHut7YoPCPlnJdTEHgCxaHxdxt5HPV5YYY4uCJsfOJOeLK5qE7Sxp-7izBNL623JNaU6NfmFFMzQk2AmrhWfwWyzxDPhl8FP5WyySoR0KYpGR_9diu_o4Lt49s87PVmAAYiiXxnz2S5oIDx8jv8v16IxxY0IH0vO-QZmVLsjoUavTi-i4KSda8RwJasV9JXasdRZ3Mt5vJDHPJS2FNLayJBxE7Y0LydjXIOtEk-BXl6QoY-9CrH6OsRPacd8fLlNXbdcu2Y-rK7MKuF9x2dRQ&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_IQ\,325,26,86,0,5,0,3,1
3093742684216127,"נעים להכיר - שלמה טיורינג.

צעיר בן 73 (אבל מי מונה), שהתאלמן לאחרונה לצערנו, ומאז הוא מחפש את האחת לפרק ב' מאוחר.

שלוימל'ה שלנו הוא בחור החלטי, שאוהב לעשות את הדברים כמו שצריך.

מאמין שהחיים הם סרט אינסופי וכל אדם הוא אמנם יחיד ומיוחד, אבל גם בסך הכל ראש קריאה בעל זיכרון סופי, שקורא את התוכן של זה שמעליו (או מתחתיו, שובבים...), כותב, ונע ימינה ושמאלה (אבל הוא מזמן כבר לא מתעניין בפוליטיקה).

שלמה מחפש מישהי נחמדה שאוהבת את החיים - לראות איתה סרטים בכל כמות שיזדקק לה, מישהי אוריינית עם אלפבית המכיל לפחות תו נוסף ריק, עם ראש כותב על הכתפיים, צעירה בנפשה במצב התחלתי, שתדע לאהוב ללא תנאים אבל גם לעצור אם אין בטבלה התייחסות ולצירוף של מצב וסמל נוכחיים.

שלוימל'ה מתגורר בגבעת אדא, אב ל-4, סב ל-8, והורה צעיר לאוגר מצב חמוד, הוא אמנם בגימלאות אבל שלומיק שלנו ממש בונה עסוק ויש לו שלל תחביבים אשר ממלאים את חייו.

שלמה כבר נישא בעבר אבל לא פוסל קשר עם מישהי שתיקח אותו שוב לצ'רץ' שיסגוד לה ככלב על מזבח השקרים שלה.

אם יש לכם מישהי להכיר לשלמה, אנא השאירו הודעה.

תודה לחזי לפלסיאן על האפשרות לשתף את הפוסט באתר שלו, במסגרת פרויקט 0.3333333333333 גן עדן.

תודה,

@הלית גיתם-שפי - יועצת ומנחה",2022-01-10 20:07:47,216,35,2,https://facebook.com/HezyLaplacian/posts/3093742684216127,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRJUHut7YoPCPlnJdTEHgCxaHxdxt5HPV5YYY4uCJsfOJOeLK5qE7Sxp-7izBNL623JNaU6NfmFFMzQk2AmrhWfwWyzxDPhl8FP5WyySoR0KYpGR_9diu_o4Lt49s87PVmAAYiiXxnz2S5oIDx8jv8v16IxxY0IH0vO-QZmVLsjoUavTi-i4KSda8RwJasV9JXasdRZ3Mt5vJDHPJS2FNLayJBxE7Y0LydjXIOtEk-BXl6QoY-9CrH6OsRPacd8fLlNXbdcu2Y-rK7MKuF9x2dRQ&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_IQ\,158,3,55,0,0,0,0,1
3093514467572282,ממתק כל הרעיון במכולות זה שאתה מרים מאימג' ואחר כך זורק עובד בלוקאלי עובד בסטייג'ינג עובד בפרודקשן לא צריך לשתף מכולות אם כל השכונה תאמינו לי מבין עיתונאים בימינו קצת תחקיר ירבנן,2022-01-10 13:07:09,50,2,0,https://facebook.com/HezyLaplacian/posts/3093514467572282,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRJUHut7YoPCPlnJdTEHgCxaHxdxt5HPV5YYY4uCJsfOJOeLK5qE7Sxp-7izBNL623JNaU6NfmFFMzQk2AmrhWfwWyzxDPhl8FP5WyySoR0KYpGR_9diu_o4Lt49s87PVmAAYiiXxnz2S5oIDx8jv8v16IxxY0IH0vO-QZmVLsjoUavTi-i4KSda8RwJasV9JXasdRZ3Mt5vJDHPJS2FNLayJBxE7Y0LydjXIOtEk-BXl6QoY-9CrH6OsRPacd8fLlNXbdcu2Y-rK7MKuF9x2dRQ&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_IQ\,42,0,7,1,0,0,0,1
3093459514244444,לבן אדם קוראים מרק מה ציפיתם אינעלפפו,2022-01-10 11:19:41,53,6,0,https://facebook.com/HezyLaplacian/posts/3093459514244444,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRJUHut7YoPCPlnJdTEHgCxaHxdxt5HPV5YYY4uCJsfOJOeLK5qE7Sxp-7izBNL623JNaU6NfmFFMzQk2AmrhWfwWyzxDPhl8FP5WyySoR0KYpGR_9diu_o4Lt49s87PVmAAYiiXxnz2S5oIDx8jv8v16IxxY0IH0vO-QZmVLsjoUavTi-i4KSda8RwJasV9JXasdRZ3Mt5vJDHPJS2FNLayJBxE7Y0LydjXIOtEk-BXl6QoY-9CrH6OsRPacd8fLlNXbdcu2Y-rK7MKuF9x2dRQ&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_IQ\,48,0,5,0,0,0,0,0
3093392660917796,כול הכבוד להם,2022-01-10 08:41:46,385,40,0,https://facebook.com/HezyLaplacian/posts/3093392660917796,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRJUHut7YoPCPlnJdTEHgCxaHxdxt5HPV5YYY4uCJsfOJOeLK5qE7Sxp-7izBNL623JNaU6NfmFFMzQk2AmrhWfwWyzxDPhl8FP5WyySoR0KYpGR_9diu_o4Lt49s87PVmAAYiiXxnz2S5oIDx8jv8v16IxxY0IH0vO-QZmVLsjoUavTi-i4KSda8RwJasV9JXasdRZ3Mt5vJDHPJS2FNLayJBxE7Y0LydjXIOtEk-BXl6QoY-9CrH6OsRPacd8fLlNXbdcu2Y-rK7MKuF9x2dRQ&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_IQ\,273,1,110,0,1,0,0,1
3093386384251757,איזה ברדק תמיד אמרתי קוד פתוח שבת בטוח,2022-01-10 08:25:46,292,18,1,https://facebook.com/HezyLaplacian/posts/3093386384251757,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRJUHut7YoPCPlnJdTEHgCxaHxdxt5HPV5YYY4uCJsfOJOeLK5qE7Sxp-7izBNL623JNaU6NfmFFMzQk2AmrhWfwWyzxDPhl8FP5WyySoR0KYpGR_9diu_o4Lt49s87PVmAAYiiXxnz2S5oIDx8jv8v16IxxY0IH0vO-QZmVLsjoUavTi-i4KSda8RwJasV9JXasdRZ3Mt5vJDHPJS2FNLayJBxE7Y0LydjXIOtEk-BXl6QoY-9CrH6OsRPacd8fLlNXbdcu2Y-rK7MKuF9x2dRQ&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_IQ\,209,0,83,0,0,0,0,1
3093087644281631,מעדיף את הסרט תאמין לי,2022-01-09 20:11:43,406,23,0,https://facebook.com/HezyLaplacian/posts/3093087644281631,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRJUHut7YoPCPlnJdTEHgCxaHxdxt5HPV5YYY4uCJsfOJOeLK5qE7Sxp-7izBNL623JNaU6NfmFFMzQk2AmrhWfwWyzxDPhl8FP5WyySoR0KYpGR_9diu_o4Lt49s87PVmAAYiiXxnz2S5oIDx8jv8v16IxxY0IH0vO-QZmVLsjoUavTi-i4KSda8RwJasV9JXasdRZ3Mt5vJDHPJS2FNLayJBxE7Y0LydjXIOtEk-BXl6QoY-9CrH6OsRPacd8fLlNXbdcu2Y-rK7MKuF9x2dRQ&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_IQ\,302,3,99,1,0,1,0,1
3092951944295201,"‏בא אליי רן בר זיק ראשי תיבות רב""י צדי""ק‎ אומר לי אני אוהב הכי ביוקר כבל רשת זה רק CAT8 עכשיו חזי לא מבין בחיות מחמד לא יודע מה זה CAT אני בא אצלי בשכונה לירקן אומר תביא RJ45 נשמה לא שואל אותו איזה סוג לפעמים שם לי CAT8 לפעמים שם הס לפעמים אטינגר מה שטרי",2022-01-09 16:02:01,309,21,0,https://facebook.com/HezyLaplacian/posts/3092951944295201,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR4s_XJQ28O5RVyZs2sC4sT73jsZ14gkkBKpwcmxJ2Z_oOztlMqfx5J7eSb5XG65LlFMz82xI0GsKK72EhbU3Z9zfcP4h7bar0g_p8Nkd6m-8kFOOKw2R6k9-SiLorxVAC7y896A5sO4iztH1aH8m1HeKi9BnAwJ5kMLY3_JQJyvLhagWdnFdk32Bd02suIP7ZjBIq2xagnP8ttoFkfPtlvSH0ONhvTmj00j5B1V8WTNAJe87Lie5z5fF8gYxIMfuuJnxuWXBo2435iz4y7R7etg&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_J7\,226,3,79,1,0,0,0,0
3092353721021690,"מחר אני מצלם סירטון לגיוס אשכנזים במישרד של ראפיק מערכות תשלום בעמ את הרעיון הביא מישרד פירסום DDDO של דודו דוסטן לוקחים פלאפון יעני עושים לי ראיון אם צוציית משאבי אנוש שאוהבת ליראות את עצמה בלינדין ועוד כמה מדוושי הרים אם חולצה ממותגת אני עושה להם יעני ברדק במישרד מישתטח על הריצפה ועוד דברים שאנשים רעים עושים מה יפה יהיה שם קטע הצגה שאני מביא ביד על הקוד בקאנד שלהם ומבצע אנטיפאטרן זרע לבטלה על המסך המומחים אומרים שזאת הנקודה שתביא לאנשים את הסעיף אחרי כמה שעות יורידו תסירטון ואז המנכל אינטרפייס אשכנזי בן 50 פול-ניים:סטרינג אריק יגיד וואלה לא מכיר מי זה ביכלל חזי הבנאדם בא עשה לנו סירטון קידום לגיוס על דעת עצמו שוטף פלוס אף פעם בספר תורה לא יודע מי זה המישרדים שלנו פתוחים חופשי כ""ד/ז' חוץ מכיפור כולם יכולים להיכנס בכיף הסיסמא למחשבים זה אחד עד שש סימן קריאה מי שרוצה ליתרום קוד אני מיתנער מהסירטון המבזה שסחאזי עשה אבל מה איזה יופי עכשיו כולם מדברים על המותג קטלק וואלה מוצר שיעמום המוות מעביר לי כסף אצל הגויים וואלה סטיב מישרות אתה לא קיצר זה מחר מקווה שילך טוב צריך ליזכור לא להוציא להם חשבונית על זה בשמי למה זה סוד אני יוצא על שם אסטרל פרוג׳קשן מי שהיה לו אוסף טראנסים אייל ברקן ופוסטר של טינקרבל בחדר ב1998 מכיר בטוח שבוע טוב שיהיה",2022-01-08 17:50:38,186,19,1,https://facebook.com/HezyLaplacian/posts/3092353721021690,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR4s_XJQ28O5RVyZs2sC4sT73jsZ14gkkBKpwcmxJ2Z_oOztlMqfx5J7eSb5XG65LlFMz82xI0GsKK72EhbU3Z9zfcP4h7bar0g_p8Nkd6m-8kFOOKw2R6k9-SiLorxVAC7y896A5sO4iztH1aH8m1HeKi9BnAwJ5kMLY3_JQJyvLhagWdnFdk32Bd02suIP7ZjBIq2xagnP8ttoFkfPtlvSH0ONhvTmj00j5B1V8WTNAJe87Lie5z5fF8gYxIMfuuJnxuWXBo2435iz4y7R7etg&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_J7\,126,2,55,1,2,0,0,0
